,route_id,date,mean_delay,sd_delay,n_trains,weekday,is_weekend
2472,S 25→Berlin Potsdamer Platz,2025-10-13,1.8425196850393701,3.95696130978673,127,0,False
2473,S 25→Berlin Potsdamer Platz,2025-10-14,1.7322834645669292,2.297164639142694,127,1,False
2474,S 25→Berlin Potsdamer Platz,2025-10-15,1.912,2.673091722114808,125,2,False
2475,S 25→Berlin Potsdamer Platz,2025-10-16,2.371900826446281,3.9919340162485955,121,3,False
2476,S 25→Berlin Potsdamer Platz,2025-10-17,1.7647058823529411,2.911827946813864,102,4,False
2477,S 25→Berlin Potsdamer Platz,2025-10-18,1.3405797101449275,1.4871536366009364,138,5,True
2478,S 25→Berlin Potsdamer Platz,2025-10-19,1.9306930693069306,1.8722041862071257,101,6,True
2479,S 25→Berlin Potsdamer Platz,2025-10-20,1.3252032520325203,1.3274895261193407,123,0,False
2480,S 25→Berlin Potsdamer Platz,2025-10-21,2.504201680672269,5.813301447688058,119,1,False
2481,S 25→Berlin Potsdamer Platz,2025-10-22,1.1370967741935485,1.0463616982510136,124,2,False
2482,S 25→Berlin Potsdamer Platz,2025-10-23,1.0238095238095237,1.069312195492304,126,3,False
2483,S 25→Berlin Potsdamer Platz,2025-10-24,1.8253968253968254,2.1093292396564935,126,4,False
2484,S 25→Berlin Potsdamer Platz,2025-10-25,1.5338345864661653,1.5499211718980237,133,5,True
2485,S 25→Berlin Potsdamer Platz,2025-10-26,1.9242424242424243,2.4700378960569487,132,6,True
2486,S 25→Berlin Potsdamer Platz,2025-10-27,2.2936507936507935,2.4102031792111145,126,0,False
2487,S 25→Berlin Potsdamer Platz,2025-10-28,1.814516129032258,2.28948439356018,124,1,False
2488,S 25→Berlin Potsdamer Platz,2025-10-29,1.1885245901639345,1.166558597842493,122,2,False
2489,S 25→Berlin Potsdamer Platz,2025-10-30,2.2222222222222223,2.691880796436242,126,3,False
2490,S 25→Berlin Potsdamer Platz,2025-10-31,1.9603174603174602,2.394663378935064,126,4,False
2491,S 25→Berlin Potsdamer Platz,2025-11-01,1.3722627737226278,1.7021063908394116,137,5,True
2492,S 25→Berlin Potsdamer Platz,2025-11-02,0.6444444444444445,0.6285100441694551,135,6,True
2493,S 25→Berlin Potsdamer Platz,2025-11-03,2.0873015873015874,2.1578501941324517,126,0,False
2494,S 25→Berlin Potsdamer Platz,2025-11-04,1.8333333333333333,2.544836041121407,120,1,False
2495,S 25→Berlin Potsdamer Platz,2025-11-05,2.278688524590164,5.007865375705455,122,2,False
2496,S 25→Berlin Potsdamer Platz,2025-11-06,1.9910714285714286,2.006725339812748,112,3,False
2497,S 25→Berlin Potsdamer Platz,2025-11-07,1.3306451612903225,1.4910125014800826,124,4,False
2498,S 25→Berlin Potsdamer Platz,2025-11-08,1.488888888888889,2.291667797376474,135,5,True
2499,S 25→Berlin Potsdamer Platz,2025-11-09,1.1007751937984496,1.9797607227591532,129,6,True
2500,S 25→Berlin Potsdamer Platz,2025-11-10,1.24,2.3014721796164275,125,0,False
2501,S 25→Berlin Potsdamer Platz,2025-11-11,2.217741935483871,1.9151110005018972,124,1,False
2502,S 25→Berlin Potsdamer Platz,2025-11-12,2.4237288135593222,2.6096690023636575,118,2,False
2503,S 25→Berlin Potsdamer Platz,2025-11-13,2.032,2.372340616353394,125,3,False
2504,S 25→Berlin Potsdamer Platz,2025-11-14,2.3089430894308944,2.7285079129738423,123,4,False
2505,S 25→Berlin Potsdamer Platz,2025-11-15,1.3037037037037038,1.3398266432421038,135,5,True
2506,S 25→Berlin Potsdamer Platz,2025-11-16,0.9925925925925926,2.8350058472031527,135,6,True
2507,S 25→Berlin Potsdamer Platz,2025-11-17,1.5354330708661417,1.7941495557565563,127,0,False
2508,S 25→Berlin Potsdamer Platz,2025-11-18,1.6942148760330578,2.0487515515821317,121,1,False
2509,S 25→Berlin Potsdamer Platz,2025-11-19,2.112,2.5847443250361244,125,2,False
2510,S 25→Berlin Potsdamer Platz,2025-11-20,2.0,2.7050804641378634,127,3,False
2511,S 25→Berlin Potsdamer Platz,2025-11-21,1.46875,1.4685012982602794,128,4,False
2512,S 25→Berlin Potsdamer Platz,2025-11-22,0.9124087591240876,1.121149964746967,137,5,True
2513,S 25→Berlin Potsdamer Platz,2025-11-23,0.6020408163265306,0.8340658818247327,98,6,True
2514,S 25→Berlin Potsdamer Platz,2025-11-24,1.2155172413793103,1.2427601432348854,116,0,False
2515,S 25→Berlin Potsdamer Platz,2025-11-25,2.0309278350515463,3.8715135074655205,97,1,False
2516,S 25→Berlin Potsdamer Platz,2025-11-26,1.7578125,2.4869615707386212,128,2,False
2517,S 25→Berlin Potsdamer Platz,2025-11-27,1.2992125984251968,1.8911446127958293,127,3,False
2518,S 25→Berlin Potsdamer Platz,2025-11-28,1.5546875,1.6920778530049736,128,4,False
2519,S 25→Berlin Potsdamer Platz,2025-11-29,1.162962962962963,1.640019145353335,135,5,True
2520,S 25→Berlin Potsdamer Platz,2025-11-30,1.0,1.4194806702221512,135,6,True
2521,S 25→Berlin Potsdamer Platz,2025-12-01,1.671875,2.202751947390419,128,0,False
2522,S 25→Berlin Potsdamer Platz,2025-12-02,2.380952380952381,3.295711499162857,126,1,False
2523,S 25→Berlin Potsdamer Platz,2025-12-03,1.4251968503937007,1.4227164105161316,127,2,False
2524,S 25→Berlin Potsdamer Platz,2025-12-04,1.6771653543307086,2.1001960972833276,127,3,False
2525,S 25→Berlin Potsdamer Platz,2025-12-05,1.7008547008547008,2.039544224207767,117,4,False
2526,S 25→Berlin Potsdamer Platz,2025-12-06,1.4732824427480915,1.882421698340114,131,5,True
2527,S 25→Berlin Potsdamer Platz,2025-12-07,1.3134328358208955,1.340058973271711,134,6,True
2528,S 25→Berlin Potsdamer Platz,2025-12-08,2.015748031496063,3.7817109002187608,127,0,False
2529,S 25→Berlin Potsdamer Platz,2025-12-09,1.4015748031496063,1.4814184671846222,127,1,False
2530,S 25→Berlin Potsdamer Platz,2025-12-10,1.6015625,1.8500472168905333,128,2,False
2531,S 25→Berlin Potsdamer Platz,2025-12-11,1.816,2.2943971026211063,125,3,False
2532,S 25→Berlin Potsdamer Platz,2025-12-12,2.504,2.807317626857445,125,4,False
2533,S 25→Berlin Potsdamer Platz,2025-12-13,1.3383458646616542,2.3959790117874467,133,5,True
2534,S 25→Berlin Potsdamer Platz,2025-12-14,1.0588235294117647,1.5600716423971577,17,6,True
2535,S 25→Berlin Südkreuz,2025-10-01,2.2195121951219514,2.140693105797914,123,2,False
2536,S 25→Berlin Südkreuz,2025-10-02,2.129032258064516,1.6178262136235595,124,3,False
2537,S 25→Berlin Südkreuz,2025-10-03,1.6136363636363635,1.2819815725100645,132,4,False
2538,S 25→Berlin Südkreuz,2025-10-04,1.5547445255474452,0.9920248753789116,137,5,True
2539,S 25→Berlin Südkreuz,2025-10-05,1.2255639097744362,0.6230003326204603,133,6,True
2540,S 25→Berlin Südkreuz,2025-10-06,2.024193548387097,1.7963997856481548,124,0,False
2541,S 25→Berlin Südkreuz,2025-10-07,2.224,2.2101817178246796,125,1,False
2542,S 25→Berlin Südkreuz,2025-10-08,2.12,1.9117632462408674,125,2,False
2543,S 25→Berlin Südkreuz,2025-10-09,1.784,1.1680145823216974,125,3,False
2544,S 25→Berlin Südkreuz,2025-10-10,2.3858267716535435,2.2784262324547417,127,4,False
2545,S 25→Berlin Südkreuz,2025-10-11,2.0808823529411766,2.8338042668987713,136,5,True
2546,S 25→Berlin Südkreuz,2025-10-12,1.8863636363636365,2.293860798510319,132,6,True
2547,S 25→Berlin Südkreuz,2025-10-13,2.9285714285714284,5.902106161605119,126,0,False
2548,S 25→Berlin Südkreuz,2025-10-14,2.409448818897638,2.616657053997088,127,1,False
2549,S 25→Berlin Südkreuz,2025-10-15,2.3577235772357725,2.670820102763345,123,2,False
2550,S 25→Berlin Südkreuz,2025-10-16,2.1166666666666667,2.154469005272035,120,3,False
2551,S 25→Berlin Südkreuz,2025-10-17,1.9607843137254901,2.5169585945899504,102,4,False
2552,S 25→Berlin Südkreuz,2025-10-18,1.2826086956521738,0.8959693232722878,138,5,True
2553,S 25→Berlin Südkreuz,2025-10-19,2.1485148514851486,1.7052046130236767,101,6,True
2554,S 25→Berlin Südkreuz,2025-10-20,1.4959349593495934,0.7827440565281356,123,0,False
2555,S 25→Berlin Südkreuz,2025-10-21,2.5,4.511618429643717,118,1,False
2556,S 25→Berlin Südkreuz,2025-10-22,1.2338709677419355,0.81757992043882,124,2,False
2557,S 25→Berlin Südkreuz,2025-10-23,1.2777777777777777,0.7862710869809612,126,3,False
2558,S 25→Berlin Südkreuz,2025-10-24,2.2777777777777777,2.334571100271359,126,4,False
2559,S 25→Berlin Südkreuz,2025-10-25,1.9477611940298507,1.5331777613199595,134,5,True
2560,S 25→Berlin Südkreuz,2025-10-26,2.0984848484848486,2.136058467925124,132,6,True
2561,S 25→Berlin Südkreuz,2025-10-27,2.8015873015873014,2.839774191783118,126,0,False
2562,S 25→Berlin Südkreuz,2025-10-28,2.2580645161290325,2.3159783187758047,124,1,False
2563,S 25→Berlin Südkreuz,2025-10-29,1.8870967741935485,1.6240553347703433,124,2,False
2564,S 25→Berlin Südkreuz,2025-10-30,2.632,2.877992131621874,125,3,False
2565,S 25→Berlin Südkreuz,2025-10-31,2.3968253968253967,2.4201797125977733,126,4,False
2566,S 25→Berlin Südkreuz,2025-11-01,1.9202898550724639,1.7469957286595534,138,5,True
2567,S 25→Berlin Südkreuz,2025-11-02,1.237037037037037,0.7040120356778107,135,6,True
2568,S 25→Berlin Südkreuz,2025-11-03,2.624,2.198474544446819,125,0,False
2569,S 25→Berlin Südkreuz,2025-11-04,2.4166666666666665,2.5555454065482714,120,1,False
2570,S 25→Berlin Südkreuz,2025-11-05,2.520661157024793,3.159902882351817,121,2,False
2571,S 25→Berlin Südkreuz,2025-11-06,2.5714285714285716,2.2126348310900505,112,3,False
2572,S 25→Berlin Südkreuz,2025-11-07,1.8225806451612903,1.3913109399608936,124,4,False
2573,S 25→Berlin Südkreuz,2025-11-08,1.9264705882352942,1.7748546229091193,136,5,True
2574,S 25→Berlin Südkreuz,2025-11-09,1.623076923076923,1.868819569456682,130,6,True
2575,S 25→Berlin Südkreuz,2025-11-10,1.784,2.4481197524999967,125,0,False
2576,S 25→Berlin Südkreuz,2025-11-11,2.68,2.4049679764483223,125,1,False
2577,S 25→Berlin Südkreuz,2025-11-12,2.7142857142857144,2.36909071144004,119,2,False
2578,S 25→Berlin Südkreuz,2025-11-13,2.4126984126984126,2.288300124615969,126,3,False
2579,S 25→Berlin Südkreuz,2025-11-14,2.7459016393442623,2.7799800088758473,122,4,False
2580,S 25→Berlin Südkreuz,2025-11-15,1.8235294117647058,1.4135972130030614,136,5,True
2581,S 25→Berlin Südkreuz,2025-11-16,1.4074074074074074,1.2654790627085364,135,6,True
2582,S 25→Berlin Südkreuz,2025-11-17,2.015873015873016,1.9182664131308853,126,0,False
2583,S 25→Berlin Südkreuz,2025-11-18,2.066666666666667,1.9862270865174725,120,1,False
2584,S 25→Berlin Südkreuz,2025-11-19,2.5725806451612905,2.433417039756738,124,2,False
2585,S 25→Berlin Südkreuz,2025-11-20,2.4682539682539684,2.7296490849528854,126,3,False
2586,S 25→Berlin Südkreuz,2025-11-21,1.968503937007874,1.5323858764001728,127,4,False
2587,S 25→Berlin Südkreuz,2025-11-22,1.4927536231884058,1.0957540936477947,138,5,True
2588,S 25→Berlin Südkreuz,2025-11-23,1.1224489795918366,0.8281802946598439,98,6,True
2589,S 25→Berlin Südkreuz,2025-11-24,1.7264957264957266,1.6115099560175377,117,0,False
2590,S 25→Berlin Südkreuz,2025-11-25,2.09375,2.7031292782138334,96,1,False
2591,S 25→Berlin Südkreuz,2025-11-26,2.354330708661417,2.6019759251692935,127,2,False
2592,S 25→Berlin Südkreuz,2025-11-27,1.753968253968254,2.034449342447269,126,3,False
2593,S 25→Berlin Südkreuz,2025-11-28,1.889763779527559,1.5947749329024998,127,4,False
2594,S 25→Berlin Südkreuz,2025-11-29,1.6496350364963503,1.674160197180139,137,5,True
2595,S 25→Berlin Südkreuz,2025-11-30,1.488888888888889,1.22087970893188,135,6,True
2596,S 25→Berlin Südkreuz,2025-12-01,2.1023622047244093,2.177936425636831,127,0,False
2597,S 25→Berlin Südkreuz,2025-12-02,2.806451612903226,3.3560464045040215,124,1,False
2598,S 25→Berlin Südkreuz,2025-12-03,1.9523809523809523,1.4302846869467232,126,2,False
2599,S 25→Berlin Südkreuz,2025-12-04,2.1825396825396823,1.9571440157568114,126,3,False
2600,S 25→Berlin Südkreuz,2025-12-05,2.1538461538461537,2.062035254286508,117,4,False
2601,S 25→Berlin Südkreuz,2025-12-06,1.9090909090909092,1.8879066538516103,132,5,True
2602,S 25→Berlin Südkreuz,2025-12-07,1.835820895522388,1.257722191319505,134,6,True
2603,S 25→Berlin Südkreuz,2025-12-08,2.634920634920635,3.9831709470785697,126,0,False
2604,S 25→Berlin Südkreuz,2025-12-09,1.9285714285714286,1.3981620588676917,126,1,False
2605,S 25→Berlin Südkreuz,2025-12-10,2.1023622047244093,1.9016894980862697,127,2,False
2606,S 25→Berlin Südkreuz,2025-12-11,2.3902439024390243,2.530580657598993,123,3,False
2607,S 25→Berlin Südkreuz,2025-12-12,3.024193548387097,2.9034986175986144,124,4,False
2608,S 25→Berlin Südkreuz,2025-12-13,1.7611940298507462,1.974191009634195,134,5,True
2609,S 25→Berlin Südkreuz,2025-12-14,1.5294117647058822,1.585782419612773,17,6,True
2610,S 2→Allermöhe,2025-11-03,0.7260869565217392,1.4261186190319686,230,0,False
2611,S 2→Allermöhe,2025-11-04,0.3076923076923077,0.7802446899298644,234,1,False
2612,S 2→Allermöhe,2025-11-05,0.09913793103448276,0.5911315277137339,232,2,False
2613,S 2→Allermöhe,2025-11-06,0.2905982905982906,0.9177302572441657,234,3,False
2614,S 2→Allermöhe,2025-11-07,0.5965665236051502,1.7420722564328723,233,4,False
2615,S 2→Allermöhe,2025-11-08,5.3584070796460175,6.182401197143271,226,5,True
2616,S 2→Allermöhe,2025-11-09,2.8253275109170306,6.171884859685371,229,6,True
2617,S 2→Allermöhe,2025-11-10,4.446666666666666,6.797635499458659,300,0,False
2618,S 2→Allermöhe,2025-11-11,3.9966777408637872,4.806591542781248,301,1,False
2619,S 2→Allermöhe,2025-11-12,4.260135135135135,5.539678016279418,296,2,False
2620,S 2→Allermöhe,2025-11-13,4.322368421052632,4.580921799931241,304,3,False
2621,S 2→Allermöhe,2025-11-14,1.8071895424836601,2.5126722650391238,306,4,False
2622,S 2→Allermöhe,2025-11-15,1.0748898678414096,2.1158136913047927,227,5,True
2623,S 2→Allermöhe,2025-11-16,0.923728813559322,1.9314057482680436,236,6,True
2624,S 2→Allermöhe,2025-11-17,5.455830388692579,6.787608097661652,283,0,False
2625,S 2→Allermöhe,2025-11-18,3.8134328358208953,5.37042519947792,268,1,False
2626,S 2→Allermöhe,2025-11-19,1.8918032786885246,2.463836805325931,305,2,False
2627,S 2→Allermöhe,2025-11-20,1.5895765472312704,2.336333257066642,307,3,False
2628,S 2→Allermöhe,2025-11-21,1.7370129870129871,2.447958700198268,308,4,False
2629,S 2→Allermöhe,2025-11-22,1.3099173553719008,2.2935560083124207,242,5,True
2630,S 2→Allermöhe,2025-11-23,2.0194805194805197,6.475161975131835,154,6,True
2631,S 2→Allermöhe,2025-11-24,4.792207792207792,7.70940305985122,231,0,False
2632,S 2→Allermöhe,2025-11-25,5.319066147859922,5.462169818351826,257,1,False
2633,S 2→Allermöhe,2025-11-26,1.8534201954397393,2.6224295904457966,307,2,False
2634,S 2→Allermöhe,2025-11-27,3.0225563909774436,4.453476344768414,266,3,False
2635,S 2→Allermöhe,2025-11-28,3.4248366013071894,3.913311139121701,306,4,False
2636,S 2→Allermöhe,2025-11-29,0.6652892561983471,1.9451913576968118,242,5,True
2637,S 2→Allermöhe,2025-11-30,0.7932489451476793,1.9385356153115965,237,6,True
2638,S 2→Allermöhe,2025-12-01,2.4774436090225564,2.9089093214131463,266,0,False
2639,S 2→Allermöhe,2025-12-02,2.375,3.092569005025992,296,1,False
2640,S 2→Allermöhe,2025-12-03,1.7763157894736843,2.8877740886497,304,2,False
2641,S 2→Allermöhe,2025-12-04,1.9281045751633987,2.5877506535147248,306,3,False
2642,S 2→Allermöhe,2025-12-05,0.9543973941368078,1.9211257282603957,307,4,False
2643,S 2→Allermöhe,2025-12-06,0.6723404255319149,1.5074887318907546,235,5,True
2644,S 2→Allermöhe,2025-12-07,0.6413502109704642,1.496485668373119,237,6,True
2645,S 2→Allermöhe,2025-12-08,1.3276450511945392,2.833596192196269,293,0,False
2646,S 2→Allermöhe,2025-12-09,2.2413793103448274,5.026771828247489,261,1,False
2647,S 2→Allermöhe,2025-12-10,0.9066666666666666,1.791270794460134,300,2,False
2648,S 2→Allermöhe,2025-12-11,0.9607843137254902,1.8030297014044376,306,3,False
2649,S 2→Allermöhe,2025-12-12,1.1540983606557378,2.2270447265328026,305,4,False
2650,S 2→Allermöhe,2025-12-13,0.9713114754098361,2.1011452690564907,244,5,True
2651,S 2→Allermöhe,2025-12-14,0.8095238095238095,0.9807674351775562,21,6,True
2652,S 2→Berlin Anhalter Bahnhof,2025-11-03,2.119148936170213,2.7226996326603925,235,0,False
2653,S 2→Berlin Anhalter Bahnhof,2025-11-04,2.9406392694063928,4.085232024056583,219,1,False
2654,S 2→Berlin Anhalter Bahnhof,2025-11-05,2.116591928251121,3.6285706923889864,223,2,False
2655,S 2→Berlin Anhalter Bahnhof,2025-11-06,1.5874439461883407,1.596794146177659,223,3,False
2656,S 2→Berlin Anhalter Bahnhof,2025-11-07,1.7385892116182573,1.9477884043318952,241,4,False
2657,S 2→Berlin Anhalter Bahnhof,2025-11-08,1.8427947598253276,2.3936507859094034,229,5,True
2658,S 2→Berlin Anhalter Bahnhof,2025-11-09,1.2608695652173914,1.816741245953545,207,6,True
2659,S 2→Berlin Anhalter Bahnhof,2025-11-10,1.2991071428571428,1.4563296536903345,224,0,False
2660,S 2→Berlin Anhalter Bahnhof,2025-11-11,2.3403361344537816,2.3594971690502837,238,1,False
2661,S 2→Berlin Anhalter Bahnhof,2025-11-12,2.1607142857142856,2.2292534149253735,224,2,False
2662,S 2→Berlin Anhalter Bahnhof,2025-11-13,1.6297872340425532,1.9879890296195344,235,3,False
2663,S 2→Berlin Anhalter Bahnhof,2025-11-14,1.8487394957983194,2.4654187359687145,238,4,False
2664,S 2→Berlin Anhalter Bahnhof,2025-11-15,1.356164383561644,1.9514981049409288,219,5,True
2665,S 2→Berlin Anhalter Bahnhof,2025-11-16,0.7906976744186046,2.0639104017592174,215,6,True
2666,S 2→Berlin Anhalter Bahnhof,2025-11-17,1.434782608695652,1.4754493640573014,230,0,False
2667,S 2→Berlin Anhalter Bahnhof,2025-11-18,1.7982456140350878,2.0891151703327893,228,1,False
2668,S 2→Berlin Anhalter Bahnhof,2025-11-19,2.0782608695652174,2.733099160907441,230,2,False
2669,S 2→Berlin Anhalter Bahnhof,2025-11-20,1.4334763948497855,1.4432047733289133,233,3,False
2670,S 2→Berlin Anhalter Bahnhof,2025-11-21,1.7608695652173914,2.010722160659354,230,4,False
2671,S 2→Berlin Anhalter Bahnhof,2025-11-22,1.1121076233183858,1.2415431211594627,223,5,True
2672,S 2→Berlin Anhalter Bahnhof,2025-11-23,0.5918367346938775,0.897142358557454,147,6,True
2673,S 2→Berlin Anhalter Bahnhof,2025-11-24,1.4975369458128078,1.7473441919419872,203,0,False
2674,S 2→Berlin Anhalter Bahnhof,2025-11-25,2.2017543859649122,3.201540996142434,228,1,False
2675,S 2→Berlin Anhalter Bahnhof,2025-11-26,2.0130434782608697,3.38695214688117,230,2,False
2676,S 2→Berlin Anhalter Bahnhof,2025-11-27,1.280373831775701,2.263382289872865,214,3,False
2677,S 2→Berlin Anhalter Bahnhof,2025-11-28,1.8516949152542372,2.149526738643706,236,4,False
2678,S 2→Berlin Anhalter Bahnhof,2025-11-29,1.0136363636363637,1.2367269568481702,220,5,True
2679,S 2→Berlin Anhalter Bahnhof,2025-11-30,1.291866028708134,1.887708435063942,209,6,True
2680,S 2→Berlin Anhalter Bahnhof,2025-12-01,1.6885964912280702,2.2161703989866095,228,0,False
2681,S 2→Berlin Anhalter Bahnhof,2025-12-02,2.3013100436681224,3.151308282331867,229,1,False
2682,S 2→Berlin Anhalter Bahnhof,2025-12-03,1.2025862068965518,1.7201107991543358,232,2,False
2683,S 2→Berlin Anhalter Bahnhof,2025-12-04,1.7130434782608697,1.9390954420741038,230,3,False
2684,S 2→Berlin Anhalter Bahnhof,2025-12-05,1.9439655172413792,2.403345027972705,232,4,False
2685,S 2→Berlin Anhalter Bahnhof,2025-12-06,2.4273127753303965,4.9464167153700975,227,5,True
2686,S 2→Berlin Anhalter Bahnhof,2025-12-07,0.9009433962264151,1.1579517202173362,212,6,True
2687,S 2→Berlin Anhalter Bahnhof,2025-12-08,1.497797356828194,1.7882963894313377,227,0,False
2688,S 2→Berlin Anhalter Bahnhof,2025-12-09,1.5450643776824033,1.6761213745480852,233,1,False
2689,S 2→Berlin Anhalter Bahnhof,2025-12-10,1.748917748917749,2.308243478074814,231,2,False
2690,S 2→Berlin Anhalter Bahnhof,2025-12-11,1.7521739130434784,2.052662466423359,230,3,False
2691,S 2→Berlin Anhalter Bahnhof,2025-12-12,2.3485477178423237,2.8451142271307583,241,4,False
2692,S 2→Berlin Anhalter Bahnhof,2025-12-13,1.547085201793722,3.27786433807656,223,5,True
2693,S 2→Berlin Anhalter Bahnhof,2025-12-14,0.8125,1.276388133236386,16,6,True
2694,S 2→Berlin Friedrichstraße,2025-10-01,1.9326923076923077,2.8036016279855023,208,2,False
2695,S 2→Berlin Friedrichstraße,2025-10-02,2.134782608695652,2.363128097815081,230,3,False
2696,S 2→Berlin Friedrichstraße,2025-10-03,1.1014492753623188,1.2635086861927085,207,4,False
2697,S 2→Berlin Friedrichstraße,2025-10-04,1.0663716814159292,1.26491883758737,226,5,True
2698,S 2→Berlin Friedrichstraße,2025-10-05,0.9847715736040609,1.503319990379138,197,6,True
2699,S 2→Berlin Friedrichstraße,2025-10-06,1.654867256637168,1.6774049349021887,226,0,False
2700,S 2→Berlin Friedrichstraße,2025-10-07,1.5219298245614035,1.39364566578085,228,1,False
2701,S 2→Berlin Friedrichstraße,2025-10-08,1.456140350877193,1.5259306447665844,228,2,False
2702,S 2→Berlin Friedrichstraße,2025-10-09,1.317391304347826,1.2708186591929143,230,3,False
2703,S 2→Berlin Friedrichstraße,2025-10-10,1.8841201716738198,2.1694104202993545,233,4,False
2704,S 2→Berlin Friedrichstraße,2025-10-11,1.5769230769230769,3.1383318369305586,208,5,True
2705,S 2→Berlin Friedrichstraße,2025-10-12,1.4541062801932367,2.591354192648408,207,6,True
2706,S 2→Berlin Friedrichstraße,2025-10-13,1.4778761061946903,1.350537967759471,226,0,False
2707,S 2→Berlin Friedrichstraße,2025-10-14,1.7678571428571428,1.5930462279648556,224,1,False
2708,S 2→Berlin Friedrichstraße,2025-10-15,2.16,2.84435531234358,225,2,False
2709,S 2→Berlin Friedrichstraße,2025-10-16,1.050251256281407,1.3697627300198543,199,3,False
2710,S 2→Berlin Friedrichstraße,2025-10-17,1.2307692307692308,2.458273103583551,208,4,False
2711,S 2→Berlin Friedrichstraße,2025-10-18,0.759656652360515,0.8001637023570737,233,5,True
2712,S 2→Berlin Friedrichstraße,2025-10-19,1.8421052631578947,3.778216854631188,171,6,True
2713,S 2→Berlin Friedrichstraße,2025-10-20,0.7327586206896551,0.8042932271028133,232,0,False
2714,S 2→Berlin Friedrichstraße,2025-10-21,1.5676855895196506,3.842400150720423,229,1,False
2715,S 2→Berlin Friedrichstraße,2025-10-22,0.5474137931034483,0.7191819796191551,232,2,False
2716,S 2→Berlin Friedrichstraße,2025-10-23,0.6422413793103449,0.7246615405899574,232,3,False
2717,S 2→Berlin Friedrichstraße,2025-10-24,1.774468085106383,1.7626791095397532,235,4,False
2718,S 2→Berlin Friedrichstraße,2025-10-25,1.6018099547511313,1.6800423100977646,221,5,True
2719,S 2→Berlin Friedrichstraße,2025-10-26,1.8895348837209303,2.6301236966338153,172,6,True
2720,S 2→Berlin Friedrichstraße,2025-10-27,2.5442477876106193,3.521399672556918,226,0,False
2721,S 2→Berlin Friedrichstraße,2025-10-28,1.6666666666666667,1.6816381824709459,216,1,False
2722,S 2→Berlin Friedrichstraße,2025-10-29,1.2358078602620088,1.3166717336331302,229,2,False
2723,S 2→Berlin Friedrichstraße,2025-10-30,2.0782608695652174,1.7490999611251425,230,3,False
2724,S 2→Berlin Friedrichstraße,2025-10-31,1.7410714285714286,1.6196414136395823,224,4,False
2725,S 2→Berlin Friedrichstraße,2025-11-01,1.4,1.5840110192454182,210,5,True
2726,S 2→Berlin Friedrichstraße,2025-11-02,0.9620853080568721,1.0087632278343306,211,6,True
2727,S 2→Berlin Friedrichstraße,2025-11-03,2.2008733624454146,2.567304396730458,229,0,False
2728,S 2→Berlin Friedrichstraße,2025-11-04,2.78743961352657,3.5612854550301862,207,1,False
2729,S 2→Berlin Friedrichstraße,2025-11-05,2.085972850678733,3.6935856659872974,221,2,False
2730,S 2→Berlin Friedrichstraße,2025-11-06,1.6272727272727272,1.5191868223096479,220,3,False
2731,S 2→Berlin Friedrichstraße,2025-11-07,1.7241379310344827,1.8982160998803723,232,4,False
2732,S 2→Berlin Friedrichstraße,2025-11-08,1.789237668161435,2.3356753083342103,223,5,True
2733,S 2→Berlin Friedrichstraße,2025-11-09,1.4362745098039216,1.8277709494039396,204,6,True
2734,S 2→Berlin Friedrichstraße,2025-11-10,1.2545454545454546,1.2887738935163846,220,0,False
2735,S 2→Berlin Friedrichstraße,2025-11-11,2.3205128205128207,2.3900379245842127,234,1,False
2736,S 2→Berlin Friedrichstraße,2025-11-12,2.1990950226244346,2.3522134827014294,221,2,False
2737,S 2→Berlin Friedrichstraße,2025-11-13,1.7017543859649122,1.9210396623552337,228,3,False
2738,S 2→Berlin Friedrichstraße,2025-11-14,1.7659574468085106,1.5581707162847944,235,4,False
2739,S 2→Berlin Friedrichstraße,2025-11-15,1.3212669683257918,1.6735781553427118,221,5,True
2740,S 2→Berlin Friedrichstraße,2025-11-16,0.7255813953488373,1.1373220356329872,215,6,True
2741,S 2→Berlin Friedrichstraße,2025-11-17,1.5726872246696035,1.4352556134971244,227,0,False
2742,S 2→Berlin Friedrichstraße,2025-11-18,1.9103139013452914,2.1055549417514157,223,1,False
2743,S 2→Berlin Friedrichstraße,2025-11-19,2.1866666666666665,2.664381461320539,225,2,False
2744,S 2→Berlin Friedrichstraße,2025-11-20,1.6167400881057268,1.4537963541110357,227,3,False
2745,S 2→Berlin Friedrichstraße,2025-11-21,1.8149779735682818,1.946438857292057,227,4,False
2746,S 2→Berlin Friedrichstraße,2025-11-22,1.1818181818181819,1.2288898221979472,220,5,True
2747,S 2→Berlin Friedrichstraße,2025-11-23,0.6462585034013606,0.8743116359902127,147,6,True
2748,S 2→Berlin Friedrichstraße,2025-11-24,1.693069306930693,1.8807354032038088,202,0,False
2749,S 2→Berlin Friedrichstraße,2025-11-25,2.4151785714285716,3.4734020701703123,224,1,False
2750,S 2→Berlin Friedrichstraße,2025-11-26,2.0672645739910314,3.3396276370292566,223,2,False
2751,S 2→Berlin Friedrichstraße,2025-11-27,1.3365384615384615,2.235465462551894,208,3,False
2752,S 2→Berlin Friedrichstraße,2025-11-28,1.7903930131004366,2.1315701985930273,229,4,False
2753,S 2→Berlin Friedrichstraße,2025-11-29,1.0934579439252337,1.2297769581381754,214,5,True
2754,S 2→Berlin Friedrichstraße,2025-11-30,1.5194174757281553,1.9846021043697202,206,6,True
